team_code,team_name,flag,jersey_number,player_name,position,club,age,status,api_player_id
POR,Portugal,🇵🇹,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
POR,Portugal,🇵🇹,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COD,DR Congo,🇨🇩,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
UZB,Uzbekistan,🇺🇿,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
COL,Colombia,🇨🇴,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
ENG,England,🏴,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
CRO,Croatia,🇭🇷,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
GHA,Ghana,🇬🇭,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,1,TBD Player 1,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,2,TBD Player 2,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,3,TBD Player 3,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,4,TBD Player 4,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,5,TBD Player 5,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,6,TBD Player 6,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,7,TBD Player 7,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,8,TBD Player 8,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,9,TBD Player 9,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,10,TBD Player 10,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,11,TBD Player 11,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,12,TBD Player 12,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,13,TBD Player 13,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,14,TBD Player 14,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,15,TBD Player 15,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,16,TBD Player 16,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,17,TBD Player 17,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,18,TBD Player 18,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,19,TBD Player 19,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,20,TBD Player 20,Goalkeeper,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,21,TBD Player 21,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,22,TBD Player 22,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,23,TBD Player 23,Forward,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,24,TBD Player 24,Defender,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,25,TBD Player 25,Midfielder,,,Roster placeholder - replace with official squad or API sync,
PAN,Panama,🇵🇦,26,TBD Player 26,Forward,,,Roster placeholder - replace with official squad or API sync,
